edgeid,A,B,NUM_LANES,TWOWAY,TIME,DIST_MLE,Ax,Ay,Bx,By,Speed_limit,count
7528,3995,32428,1,1,1,0.24364,903567.0,508767.0,903646.0,507483.0,12.0,1
7529,3995,32430,1,1,0,0.17086,903567.0,508767.0,904463.0,508872.0,12.0,1
7530,3996,32420,1,1,0,0.15663,901221.0,506531.0,901214.0,507358.0,12.0,1
7531,3996,32424,1,1,0,0.13387,901221.0,506531.0,901927.0,506565.0,12.0,1
7532,3997,32273,1,1,0,0.1252,901134.0,509411.0,901082.0,510070.0,12.0,1
7533,3997,32416,1,1,0,0.16347,901134.0,509411.0,900271.0,509398.0,12.0,1
7534,3997,36352,1,1,0,0.13347,901134.0,509411.0,901754.0,509746.0,12.0,1
7535,3998,32268,1,1,0,0.1841,899676.0,509014.0,899667.0,509986.0,12.0,1
7536,3998,32410,1,1,0,0.10571,899676.0,509014.0,899121.0,508955.0,12.0,1
7537,3998,32416,1,1,0,0.13412,899676.0,509014.0,900271.0,509398.0,12.0,1
7538,3998,32418,1,1,0,0.17491,899676.0,509014.0,900302.0,508335.0,12.0,1
7539,3999,32260,1,1,1,0.32394,897629.0,508202.0,897752.0,509908.0,12.0,1
7540,3999,32405,1,1,1,0.35849,897629.0,508202.0,896069.0,507130.0,12.0,1
7541,3999,32409,1,1,1,0.41466,897629.0,508202.0,897768.0,506017.0,12.0,1
7542,3999,32410,1,1,1,0.31652,897629.0,508202.0,899121.0,508955.0,12.0,1
7543,4000,32414,1,1,1,0.25953,897940.0,504502.0,899309.0,504562.0,12.0,1
7544,4000,36353,1,1,1,0.24858,897940.0,504502.0,897903.0,505814.0,12.0,1
7545,4001,34559,1,1,1,0.33719,898605.0,501249.0,899553.0,499742.0,12.0,1
7546,4002,32513,1,1,0,0.14189,897624.0,499942.0,897666.0,499194.0,12.0,1
7547,4003,32498,1,1,1,0.29452,892776.0,500488.0,891451.0,499674.0,10.0,1
7548,4003,32503,1,1,0,0.13217,892776.0,500488.0,892713.0,501183.0,12.0,1
7549,4003,32504,1,1,1,0.28878,892776.0,500488.0,892973.0,498976.0,12.0,1
7550,4004,30322,1,1,1,0.21559,896405.0,500771.0,895465.0,500129.0,12.0,1
7551,4004,32512,1,1,1,0.25618,896405.0,500771.0,897156.0,501896.0,12.0,1
7552,4005,30323,1,1,0,0.19575,896247.0,502549.0,897097.0,503137.0,12.0,1
7553,4005,32510,1,1,0,0.16404,896247.0,502549.0,895381.0,502533.0,12.0,1
7554,4006,32505,1,1,0,0.11535,894103.0,503562.0,894522.0,503120.0,12.0,1
7555,4007,30172,1,1,2,0.42123,894073.0,504979.0,895924.0,506212.0,12.0,1
7556,4007,32404,1,1,2,0.42619,894073.0,504979.0,891956.0,504216.0,12.0,1
7557,4008,32494,1,1,0,0.09641,891803.0,501811.0,891374.0,501537.0,12.0,1
7558,4008,32501,1,1,0,0.08187,891803.0,501811.0,892169.0,502041.0,12.0,1
7559,4009,32400,1,1,0,0.08691,891619.0,505823.0,891194.0,505650.0,12.0,1
7560,4009,32403,1,1,0,0.0758,891619.0,505823.0,891902.0,506106.0,12.0,1
7561,4010,30171,1,1,1,0.38921,893838.0,508247.0,891783.0,508252.0,12.0,1
7562,4010,32246,1,1,1,0.33436,893838.0,508247.0,894751.0,509758.0,12.0,1
7563,4010,36354,1,1,1,0.22985,893838.0,508247.0,893877.0,507034.0,12.0,1
7564,4011,30170,1,1,1,0.26858,889748.0,508058.0,891163.0,507964.0,12.0,1
7565,4011,30180,1,1,1,0.23266,889748.0,508058.0,889808.0,506831.0,12.0,1
7566,4011,30234,1,1,1,0.24984,889748.0,508058.0,888431.0,508133.0,12.0,1
7567,4011,32239,1,1,1,0.2836,889748.0,508058.0,889683.0,509554.0,12.0,1
7568,4012,30181,1,1,1,0.27731,887093.0,508127.0,887070.0,506663.0,12.0,1
7569,4012,30234,1,1,1,0.25341,887093.0,508127.0,888431.0,508133.0,12.0,1
7570,4012,30235,1,1,1,0.26283,887093.0,508127.0,885707.0,508058.0,12.0,1
7571,4012,32236,1,1,1,0.24814,887093.0,508127.0,886956.0,509430.0,12.0,1
7572,4013,30177,1,1,1,0.23959,887117.0,505225.0,887230.0,503965.0,12.0,1
7573,4013,30181,1,1,1,0.27249,887117.0,505225.0,887070.0,506663.0,12.0,1
7574,4013,32392,1,1,1,0.23946,887117.0,505225.0,885858.0,505109.0,12.0,1
7575,4013,32396,1,1,1,0.26541,887117.0,505225.0,888518.0,505256.0,12.0,1
7576,4014,30176,1,1,1,0.24936,889809.0,505445.0,889892.0,504131.0,12.0,1
7577,4014,30180,1,1,1,0.2625,889809.0,505445.0,889808.0,506831.0,12.0,1
7578,4014,32396,1,1,1,0.24711,889809.0,505445.0,888518.0,505256.0,12.0,1
7579,4014,32400,1,1,1,0.26517,889809.0,505445.0,891194.0,505650.0,12.0,1
7580,4015,30173,1,1,1,0.24622,889960.0,502746.0,888660.0,502737.0,12.0,1
7581,4015,30174,1,1,1,0.26203,889960.0,502746.0,891336.0,502890.0,12.0,1
7582,4015,30175,1,1,1,0.24042,889960.0,502746.0,890053.0,501480.0,12.0,1
7583,4015,30176,1,1,1,0.26263,889960.0,502746.0,889892.0,504131.0,12.0,1
7584,4016,30173,1,1,1,0.30565,887047.0,502685.0,888660.0,502737.0,12.0,1
7585,4016,30177,1,1,1,0.24489,887047.0,502685.0,887230.0,503965.0,12.0,1
7586,4016,30178,1,1,1,0.25557,887047.0,502685.0,887128.0,501338.0,12.0,1
7587,4016,30179,1,1,0,0.20586,887047.0,502685.0,885961.0,502640.0,12.0,1
7588,4017,30178,1,1,1,0.26753,887213.0,499928.0,887128.0,501338.0,12.0,1
7589,4017,32482,1,1,0,0.20706,887213.0,499928.0,886126.0,499811.0,12.0,1
7590,4017,32485,1,1,1,0.23577,887213.0,499928.0,887323.0,498688.0,12.0,1
7591,4017,32488,1,1,1,0.29625,887213.0,499928.0,888770.0,500078.0,12.0,1
7592,4018,30175,1,1,1,0.25291,890317.0,500171.0,890053.0,501480.0,12.0,1
7593,4018,32488,1,1,1,0.29352,890317.0,500171.0,888770.0,500078.0,12.0,1
7594,4018,32495,1,1,1,0.20945,890317.0,500171.0,891418.0,500275.0,12.0,1
7595,4019,32492,1,1,0,0.09463,890948.0,499315.0,890464.0,499191.0,10.0,1
7596,4019,32493,1,1,0,0.08717,890948.0,499315.0,890813.0,498875.0,10.0,1
7597,4019,32498,1,1,0,0.11704,890948.0,499315.0,891451.0,499674.0,10.0,1
7598,4020,32493,1,1,1,0.22546,889875.0,498142.0,890813.0,498875.0,10.0,1
7599,4020,32500,1,1,1,0.30918,889875.0,498142.0,891506.0,498211.0,12.0,1
7600,4020,36355,1,1,0,0.11747,889875.0,498142.0,889255.0,498124.0,12.0,1
7601,4021,32484,1,1,1,0.21913,887417.0,497220.0,886262.0,497152.0,12.0,1
7602,4021,32485,1,1,1,0.2786,887417.0,497220.0,887323.0,498688.0,12.0,1
7603,4022,34015,1,1,0,0.12082,884727.0,494474.0,884164.0,494174.0,12.0,1
7604,4023,34552,1,1,0,0.08158,885915.0,494559.0,886340.0,494629.0,12.0,1
7605,4024,32593,1,1,0,0.16317,885615.0,493639.0,884869.0,493208.0,12.0,1
7606,4025,32600,1,1,0,0.11385,888172.0,493732.0,888660.0,493381.0,12.0,1
7607,4026,30230,1,1,1,0.24828,888151.0,494733.0,888102.0,496043.0,12.0,1
7608,4026,34552,1,1,1,0.34356,888151.0,494733.0,886340.0,494629.0,12.0,1
7609,4027,30229,1,1,1,0.25292,890269.0,496141.0,888935.0,496079.0,12.0,1
7610,4027,32601,1,1,1,0.2454,890269.0,496141.0,891563.0,496208.0,12.0,1
7611,4028,29837,1,1,2,0.47899,893084.0,496294.0,895611.0,496396.0,12.0,1
7612,4028,32504,1,1,2,0.50839,893084.0,496294.0,892973.0,498976.0,12.0,1
7613,4028,32601,1,1,1,0.28853,893084.0,496294.0,891563.0,496208.0,12.0,1
7614,4028,32604,1,1,2,0.51162,893084.0,496294.0,893342.0,493605.0,12.0,1
7615,4029,29837,1,1,0,0.15802,896444.0,496443.0,895611.0,496396.0,12.0,1
7616,4029,32609,1,1,1,0.25569,896444.0,496443.0,897579.0,495712.0,12.0,1
7617,4030,32513,1,1,1,0.28344,897734.0,497699.0,897666.0,499194.0,12.0,1
7618,4030,32610,1,1,0,0.19844,897734.0,497699.0,898779.0,497775.0,12.0,1
7619,4031,32609,1,1,1,0.37671,899568.0,495698.0,897579.0,495712.0,12.0,1
7620,4032,28220,1,1,0,0.58995,888681.49354,491968.79082,891779.84495,492068.1812,12.0,1
7621,4032,28222,1,1,0,0.56706,888681.49354,491968.79082,885702.0512,491936.27372,12.0,1
7622,4032,32600,1,1,2,0.27251,888681.49354,491968.79082,888660.0,493381.0,12.0,1
7623,4033,32659,1,1,2,0.43628,899210.0,488918.0,893999.0,488200.0,12.0,1
7624,4033,32660,1,1,3,0.77123,899210.0,488918.0,895502.0,490601.0,12.0,1
7625,4034,32764,1,1,1,0.34512,893790.0,480748.0,892038.0,481249.0,12.0,1
7626,4035,30299,1,1,2,0.61393,893841.0,477847.0,891478.0,480066.0,12.0,1
7628,4037,34463,1,1,1,0.27791,887916.0,473058.0,886449.0,473026.0,11.0,1
7629,4038,30136,1,1,2,0.50009,885401.0,469118.0,885351.0,471758.0,12.0,1
7630,4038,36356,1,1,2,0.47395,885401.0,469118.0,883220.0,470345.0,12.0,1
7631,4039,32889,1,1,1,0.25121,883430.0,462473.0,883222.0,463783.0,11.0,1
7632,4040,32839,1,1,2,0.51666,878875.0,463443.0,878748.0,466168.0,12.0,1
7633,4040,32886,1,1,2,0.52782,878875.0,463443.0,879002.0,460659.0,12.0,1
7634,4040,32889,1,1,3,0.82581,878875.0,463443.0,883222.0,463783.0,12.0,1
7635,4041,32838,1,1,2,0.51157,877228.0,463396.0,877206.0,466097.0,12.0,1
7636,4041,32884,1,1,0,0.1913,877228.0,463396.0,876218.0,463386.0,12.0,1
7637,4042,32834,1,1,2,0.5001,874228.0,463375.0,874092.0,466012.0,12.0,1
7638,4042,32883,1,1,2,0.54049,874228.0,463375.0,874476.0,460532.0,12.0,1
7639,4042,32884,1,1,1,0.3769,874228.0,463375.0,876218.0,463386.0,12.0,1
7640,4043,30785,1,1,0,0.2064,872142.0,463915.0,871053.0,463873.0,12.0,1
7641,4043,32880,1,1,2,0.53641,872142.0,463915.0,870978.0,461333.0,12.0,1
7642,4043,34005,1,1,3,0.66001,872142.0,463915.0,872306.0,460434.0,12.0,1
7643,4043,34902,1,1,1,0.38,872142.0,463915.0,872025.0,465918.0,12.0,1
7644,4044,32873,1,1,0,0.20996,870301.0,461259.0,869217.1875,461026.125,12.0,1
7645,4044,32880,1,1,0,0.12898,870301.0,461259.0,870978.0,461333.0,12.0,1
7646,4044,34004,1,1,0,0.17209,870301.0,461259.0,870335.0,460351.0,12.0,1
7647,4045,32876,1,1,0,0.06667,870807.0,463863.0,870656.0,463545.0,12.0,1
7648,4046,32831,1,1,1,0.3291,873484.0,467860.0,871746.875,467819.71875,12.0,1
7649,4046,32834,1,1,1,0.36846,873484.0,467860.0,874092.0,466012.0,12.0,1
7650,4047,32799,1,1,1,0.28714,874446.0,470044.0,875089.0,471417.0,12.0,1
7651,4047,32833,1,1,1,0.30973,874446.0,470044.0,872818.6875,470206.46875,12.0,1
7652,4047,32835,1,1,1,0.36644,874446.0,470044.0,875879.0,468744.0,12.0,1
7653,4048,30292,1,1,1,0.24802,874947.0,472773.0,875113.0,474072.0,12.0,1
7654,4048,30293,1,1,0,0.12849,874947.0,472773.0,875624.0,472817.0,12.0,1
7655,4048,30823,1,1,1,0.21214,874947.0,472773.0,873828.0,472723.0,12.0,1
7656,4048,32799,1,1,1,0.25822,874947.0,472773.0,875089.0,471417.0,12.0,1
7657,4049,30832,1,1,1,0.39068,876872.0,475214.0,874812.0,475107.0,12.0,1
7658,4049,34009,1,1,1,0.21396,876872.0,475214.0,876950.0,474087.0,12.0,1
7659,4049,34010,1,1,1,0.30885,876872.0,475214.0,876762.0,476841.0,12.0,1
7660,4049,34470,1,1,1,0.26566,876872.0,475214.0,878274.0,475258.0,12.0,1
7661,4050,30843,1,1,0,0.20799,877234.0,478191.0,876136.0,478210.0,12.0,1
7662,4050,34010,1,1,1,0.27086,877234.0,478191.0,876762.0,476841.0,12.0,1
7663,4050,34469,1,1,0,0.18007,877234.0,478191.0,878180.0,478286.0,12.0,1
7664,4050,36357,1,1,1,0.26818,877234.0,478191.0,877607.0,479557.0,12.0,1
7665,4051,30289,1,1,1,0.25419,879580.0,478305.0,879561.0,476963.0,12.0,1
7666,4051,32755,1,1,1,0.24745,879580.0,478305.0,880886.0,478343.0,12.0,1
7667,4051,34454,1,1,1,0.25316,879580.0,478305.0,879495.0,479639.0,12.0,1
7668,4051,34469,1,1,1,0.26518,879580.0,478305.0,878180.0,478286.0,12.0,1
7669,4052,30289,1,1,1,0.28809,879541.0,475442.0,879561.0,476963.0,12.0,1
7670,4052,30294,1,1,1,0.23394,879541.0,475442.0,879563.0,474207.0,12.0,1
7671,4052,32804,1,1,1,0.27485,879541.0,475442.0,880990.0,475362.0,12.0,1
7672,4052,34470,1,1,1,0.24248,879541.0,475442.0,878274.0,475258.0,12.0,1
7673,4053,30294,1,1,1,0.26535,879574.0,472806.0,879563.0,474207.0,12.0,1
7674,4053,30296,1,1,1,0.28747,879574.0,472806.0,881091.0,472856.0,12.0,1
7675,4053,32803,1,1,1,0.23898,879574.0,472806.0,879684.0,471549.0,12.0,1
7676,4053,34471,1,1,1,0.21828,879574.0,472806.0,878426.0,472704.0,12.0,1
7677,4054,30293,1,1,1,0.23848,876883.0,472795.0,875624.0,472817.0,12.0,1
7678,4054,34008,1,1,1,0.25932,876883.0,472795.0,876825.0,471427.0,12.0,1
7679,4054,34009,1,1,1,0.24503,876883.0,472795.0,876950.0,474087.0,12.0,1
7680,4054,34471,1,1,1,0.29274,876883.0,472795.0,878426.0,472704.0,12.0,1
7681,4055,32835,1,1,1,0.37294,877848.0,468766.0,875879.0,468744.0,12.0,1
7682,4055,34007,1,1,2,0.51581,877848.0,468766.0,877759.0,471488.0,12.0,1
7683,4055,34821,1,1,0,0.14579,877848.0,468766.0,878614.0,468842.0,12.0,1
7684,4055,36358,1,1,2,0.49862,877848.0,468766.0,878062.0,466142.0,12.0,1
7685,4056,32803,1,1,2,0.50198,879930.0,468910.0,879684.0,471549.0,12.0,1
7686,4056,34821,1,1,1,0.24957,879930.0,468910.0,878614.0,468842.0,12.0,1
7687,4056,34822,1,1,2,0.52479,879930.0,468910.0,879545.0,466166.0,12.0,1
7688,4057,34822,1,1,0,0.20276,879580.0,465096.0,879545.0,466166.0,12.0,1
7689,4058,30135,1,1,1,0.21118,881497.0,465116.0,881402.0,466227.0,12.0,1
7690,4058,34006,1,1,1,0.37483,881497.0,465116.0,883476.0,465137.0,12.0,1
7691,4059,30135,1,1,3,0.67591,881920.0,469758.0,881402.0,466227.0,12.0,1
7692,4059,32840,1,1,1,0.25,881920.0,469758.0,883237.0,469847.0,12.0,1
7693,4059,36359,1,1,1,0.36166,881920.0,469758.0,881966.0,471667.0,12.0,1
7694,4060,30295,1,1,1,0.21959,882285.0,475508.0,882343.0,474350.0,12.0,1
7695,4060,34459,1,1,2,0.44898,882285.0,475508.0,884651.0,475656.0,12.0,1
7696,4060,34464,1,1,1,0.28792,882285.0,475508.0,882258.0,477028.0,12.0,1
7697,4061,32810,1,1,1,0.24914,885022.0,475642.0,886336.0,475704.0,12.0,1
7698,4061,34459,1,1,0,0.07032,885022.0,475642.0,884651.0,475656.0,12.0,1
7699,4061,34460,1,1,1,0.22038,885022.0,475642.0,884984.0,474479.0,12.0,1
7700,4062,32758,1,1,1,0.38295,885525.0,479060.0,884885.0,477142.0,12.0,1
